Ano,Área de Avaliação,Grau Acadêmico,Organização Acadêmica,Categoria Administrativa,Modalidade de Ensino,Município do Curso**,Sigla da UF** ,Nº de Concluintes Inscritos,Nº  de Concluintes Participantes,Conceito Enade (Faixa)
2023,ARQUITETURA E URBANISMO,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,São Paulo,SP,20,19,3
2023,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Tecnológico,Universidade,Privada com fins lucrativos,Educação Presencial,São Paulo,SP,59,16,2
2023,ENGENHARIA ELÉTRICA,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,São Paulo,SP,26,25,2
2023,ENGENHARIA CIVIL,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,São Paulo,SP,119,76,2
2023,NUTRIÇÃO,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,São Paulo,SP,50,35,4
2023,ENFERMAGEM,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,São Paulo,SP,68,65,3
2023,ENGENHARIA MECÂNICA,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,São Paulo,SP,45,34,3
2023,ENGENHARIA CIVIL,Bacharelado,Universidade,Privada com fins lucrativos,Educação a Distância,São Paulo,SP,96,59,1
2023,NUTRIÇÃO,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,São Paulo,SP,62,57,4
2023,ENGENHARIA CIVIL,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,São Paulo,SP,34,32,3
2023,MEDICINA VETERINÁRIA,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,27,27,3
2023,AGRONOMIA,Bacharelado,Universidade,Privada sem fins lucrativos,Educação a Distância,São Paulo,SP,64,50,2
2023,FARMÁCIA,Bacharelado,Universidade,Privada sem fins lucrativos,Educação a Distância,São Paulo,SP,23,13,1
2023,FISIOTERAPIA,Bacharelado,Universidade,Privada sem fins lucrativos,Educação a Distância,São Paulo,SP,13,7,2
2023,ENFERMAGEM,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,32,31,2
2023,ODONTOLOGIA,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,96,96,2
2023,FARMÁCIA,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,295,248,2
2023,TECNOLOGIA EM RADIOLOGIA,Tecnológico,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,30,15,3
2023,ENGENHARIA CIVIL,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,143,117,2
2023,ARQUITETURA E URBANISMO,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,185,164,2
2023,NUTRIÇÃO,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,74,48,2
2023,ENGENHARIA CIVIL,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,23,18,2
2023,MEDICINA VETERINÁRIA,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,46,42,2
2023,BIOMEDICINA,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,283,223,2
2023,FARMÁCIA,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,145,124,2
2023,ENGENHARIA DE PRODUÇÃO,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,17,15,2
2023,ARQUITETURA E URBANISMO,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,40,39,2
2023,MEDICINA VETERINÁRIA,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,55,53,2
2023,MEDICINA VETERINÁRIA,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,17,15,1
2023,FARMÁCIA,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,378,331,2
2023,ODONTOLOGIA,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,922,879,3
2023,ENGENHARIA CIVIL,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,51,46,2
2023,ENGENHARIA MECÂNICA,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,29,28,1
2023,FISIOTERAPIA,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,21,19,3
2023,ENGENHARIA DE PRODUÇÃO,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,66,57,2
2023,ARQUITETURA E URBANISMO,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,56,51,2
2023,FISIOTERAPIA,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,16,2,1
2023,MEDICINA VETERINÁRIA,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,258,240,2
2023,ENGENHARIA DE PRODUÇÃO,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,24,23,2
2023,NUTRIÇÃO,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,244,196,2
2023,NUTRIÇÃO,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,33,22,2
2023,ENGENHARIA MECÂNICA,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,28,24,2
2023,ENFERMAGEM,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,297,254,2
2023,ENGENHARIA ELÉTRICA,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,110,99,2
2023,TECNOLOGIA EM RADIOLOGIA,Tecnológico,Universidade,Privada sem fins lucrativos,Educação a Distância,São Paulo,SP,450,110,2
2023,MEDICINA VETERINÁRIA,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,308,270,2
2023,BIOMEDICINA,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,140,105,1
2023,BIOMEDICINA,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,13,1,SC
2023,TECNOLOGIA EM RADIOLOGIA,Tecnológico,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,21,15,3
2023,NUTRIÇÃO,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,99,70,2
2023,BIOMEDICINA,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,74,53,1
2023,FISIOTERAPIA,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,237,217,2
2023,NUTRIÇÃO,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,23,14,2
2023,ENGENHARIA DE PRODUÇÃO,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,36,27,2
2023,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Tecnológico,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,59,35,3
2023,ENGENHARIA ELÉTRICA,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,42,40,2
2023,ENFERMAGEM,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,356,310,2
2023,FISIOTERAPIA,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,415,364,2
2023,ENGENHARIA MECÂNICA,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,131,110,2
2023,BIOMEDICINA,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,16,6,3
2023,ENGENHARIA ELÉTRICA,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,49,41,2
2023,ENFERMAGEM,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,604,545,2
2023,FARMÁCIA,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,133,111,2
2023,TECNOLOGIA EM GESTÃO HOSPITALAR,Tecnológico,Universidade,Privada sem fins lucrativos,Educação a Distância,São Paulo,SP,69,48,2
2023,TECNOLOGIA EM GESTÃO AMBIENTAL,Tecnológico,Universidade,Privada sem fins lucrativos,Educação a Distância,São Paulo,SP,59,28,3
2023,FARMÁCIA,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,236,218,2
2023,ENFERMAGEM,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,287,257,2
2023,ENGENHARIA CIVIL,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,68,54,2
2023,ENGENHARIA CIVIL,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,76,72,2
2023,TECNOLOGIA EM RADIOLOGIA,Tecnológico,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,57,34,2
2023,FISIOTERAPIA,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,16,2,2
2023,ENGENHARIA MECÂNICA,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,34,29,1
2023,ENFERMAGEM,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,201,181,2
2023,ENGENHARIA ELÉTRICA,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,42,34,2
2023,MEDICINA,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,357,351,3
2023,ENGENHARIA DE PRODUÇÃO,Bacharelado,Universidade,Privada sem fins lucrativos,Educação a Distância,São Paulo,SP,370,222,2
2023,ENGENHARIA DE PRODUÇÃO,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,São Paulo,SP,18,15,4
2023,FARMÁCIA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,São Paulo,SP,72,70,4
2023,ENGENHARIA CIVIL,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,São Paulo,SP,9,8,3
2023,ENGENHARIA AMBIENTAL,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,São Paulo,SP,17,15,3
2023,ENFERMAGEM,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,São Paulo,SP,9,9,2
2023,ENGENHARIA QUÍMICA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,São Paulo,SP,134,124,3
2023,FARMÁCIA,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,São Paulo,SP,45,45,3
2023,TECNOLOGIA EM RADIOLOGIA,Tecnológico,Universidade,Privada com fins lucrativos,Educação a Distância,São Paulo,SP,12,7,2
2023,FARMÁCIA,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,São Paulo,SP,25,25,3
2023,ENGENHARIA DE COMPUTAÇÃO I,Bacharelado,Universidade,Privada com fins lucrativos,Educação a Distância,São Paulo,SP,146,109,2
2023,ENGENHARIA ELÉTRICA,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,São Paulo,SP,38,33,2
2023,ENFERMAGEM,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,São Paulo,SP,95,90,2
2023,TECNOLOGIA EM GESTÃO AMBIENTAL,Tecnológico,Universidade,Privada com fins lucrativos,Educação a Distância,São Paulo,SP,167,100,2
2023,ARQUITETURA E URBANISMO,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,São Paulo,SP,51,45,2
2023,ENGENHARIA MECÂNICA,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,São Paulo,SP,6,6,1
2023,ENGENHARIA MECÂNICA,Bacharelado,Universidade,Privada com fins lucrativos,Educação a Distância,São Paulo,SP,67,59,2
2023,ARQUITETURA E URBANISMO,Bacharelado,Universidade,Privada com fins lucrativos,Educação a Distância,São Paulo,SP,65,49,3
2023,TECNOLOGIA EM SEGURANÇA NO TRABALHO,Tecnológico,Universidade,Privada com fins lucrativos,Educação a Distância,São Paulo,SP,74,48,1
2023,MEDICINA VETERINÁRIA,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,São Paulo,SP,169,159,3
2023,ENGENHARIA CIVIL,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,São Paulo,SP,29,28,2
2023,ENGENHARIA ELÉTRICA,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,São Paulo,SP,27,26,2
2023,ODONTOLOGIA,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,São Paulo,SP,115,109,2
2023,BIOMEDICINA,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,São Paulo,SP,130,114,2
2023,TECNOLOGIA EM RADIOLOGIA,Tecnológico,Universidade,Privada com fins lucrativos,Educação Presencial,São Paulo,SP,12,11,3
2023,FISIOTERAPIA,Bacharelado,Universidade,Privada com fins lucrativos,Educação a Distância,São Paulo,SP,98,89,2
2023,FARMÁCIA,Bacharelado,Universidade,Privada com fins lucrativos,Educação a Distância,São Paulo,SP,148,132,2
2023,NUTRIÇÃO,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,São Paulo,SP,38,37,3
2023,ENGENHARIA MECÂNICA,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,São Paulo,SP,34,32,1
2023,FISIOTERAPIA,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,São Paulo,SP,32,32,2
2023,FISIOTERAPIA,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,São Paulo,SP,113,110,2
2023,ODONTOLOGIA,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,São Paulo,SP,205,191,2
2023,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Tecnológico,Universidade,Privada com fins lucrativos,Educação Presencial,São Paulo,SP,42,38,3
2023,BIOMEDICINA,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,São Paulo,SP,51,49,2
2023,ENGENHARIA DE PRODUÇÃO,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,São Paulo,SP,4,4,1
2023,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Tecnológico,Universidade,Privada com fins lucrativos,Educação a Distância,São Paulo,SP,390,258,3
2023,ARQUITETURA E URBANISMO,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,São Paulo,SP,83,80,2
2023,TECNOLOGIA EM GESTÃO HOSPITALAR,Tecnológico,Universidade,Privada com fins lucrativos,Educação a Distância,São Paulo,SP,97,72,2
2023,NUTRIÇÃO,Bacharelado,Universidade,Privada com fins lucrativos,Educação a Distância,São Paulo,SP,457,358,3
2023,ENFERMAGEM,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,São Paulo,SP,464,439,3
2023,BIOMEDICINA,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,São Paulo,SP,20,20,2
2023,ENGENHARIA ELÉTRICA,Bacharelado,Universidade,Privada com fins lucrativos,Educação a Distância,São Paulo,SP,89,70,2
2023,ENGENHARIA CIVIL,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,São Paulo,SP,71,63,2
2023,BIOMEDICINA,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,São Paulo,SP,41,34,2
2023,ENGENHARIA CIVIL,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,São Paulo,SP,31,31,2
2023,ENGENHARIA MECÂNICA,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,São Paulo,SP,44,41,2
2023,ENGENHARIA DE PRODUÇÃO,Bacharelado,Universidade,Privada com fins lucrativos,Educação a Distância,São Paulo,SP,291,211,2
2023,FARMÁCIA,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,São Paulo,SP,91,88,3
2023,BIOMEDICINA,Bacharelado,Universidade,Privada com fins lucrativos,Educação a Distância,São Paulo,SP,163,140,1
2023,ENGENHARIA CIVIL,Bacharelado,Universidade,Privada com fins lucrativos,Educação a Distância,São Paulo,SP,109,90,2
2023,NUTRIÇÃO,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,São Paulo,SP,61,58,3
2023,ENFERMAGEM,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,São Paulo,SP,139,138,3
2023,NUTRIÇÃO,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,São Paulo,SP,36,35,3
2023,ENGENHARIA AMBIENTAL,Bacharelado,Universidade,Privada com fins lucrativos,Educação a Distância,São Paulo,SP,157,119,2
2023,BIOMEDICINA,Bacharelado,Centro Universitário,Privada sem fins lucrativos,Educação a Distância,São Paulo,SP,17,16,2
2023,ENGENHARIA MECÂNICA,Bacharelado,Centro Universitário,Privada sem fins lucrativos,Educação a Distância,São Paulo,SP,9,7,2
2023,ENGENHARIA CIVIL,Bacharelado,Centro Universitário,Privada sem fins lucrativos,Educação a Distância,São Paulo,SP,5,5,2
2023,MEDICINA VETERINÁRIA,Bacharelado,Centro Universitário,Privada sem fins lucrativos,Educação a Distância,São Paulo,SP,15,15,2
2023,NUTRIÇÃO,Bacharelado,Centro Universitário,Privada sem fins lucrativos,Educação a Distância,São Paulo,SP,3,2,4
2023,ENGENHARIA CIVIL,Bacharelado,Centro Universitário,Privada sem fins lucrativos,Educação a Distância,São Paulo,SP,30,27,2
2023,ARQUITETURA E URBANISMO,Bacharelado,Centro Universitário,Privada sem fins lucrativos,Educação a Distância,São Paulo,SP,10,10,2
2023,FISIOTERAPIA,Bacharelado,Centro Universitário,Privada sem fins lucrativos,Educação a Distância,São Paulo,SP,48,46,2
2023,ARQUITETURA E URBANISMO,Bacharelado,Centro Universitário,Privada sem fins lucrativos,Educação a Distância,São Paulo,SP,7,6,3
2023,ENGENHARIA MECÂNICA,Bacharelado,Centro Universitário,Privada sem fins lucrativos,Educação a Distância,São Paulo,SP,4,4,2
2023,FARMÁCIA,Bacharelado,Centro Universitário,Privada sem fins lucrativos,Educação a Distância,São Paulo,SP,6,6,2
2023,ENFERMAGEM,Bacharelado,Centro Universitário,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,30,30,3
2023,BIOMEDICINA,Bacharelado,Centro Universitário,Privada sem fins lucrativos,Educação a Distância,São Paulo,SP,34,28,2
2023,ENGENHARIA DE PRODUÇÃO,Bacharelado,Centro Universitário,Privada sem fins lucrativos,Educação a Distância,São Paulo,SP,1,1,SC
2023,TECNOLOGIA EM RADIOLOGIA,Tecnológico,Centro Universitário,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,9,9,2
2023,ENGENHARIA DE PRODUÇÃO,Bacharelado,Centro Universitário,Privada sem fins lucrativos,Educação a Distância,São Paulo,SP,4,3,2
2023,ENGENHARIA ELÉTRICA,Bacharelado,Centro Universitário,Privada sem fins lucrativos,Educação a Distância,São Paulo,SP,15,13,2
2023,FARMÁCIA,Bacharelado,Centro Universitário,Privada sem fins lucrativos,Educação a Distância,São Paulo,SP,28,26,1
2023,FISIOTERAPIA,Bacharelado,Centro Universitário,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,17,16,3
2023,BIOMEDICINA,Bacharelado,Centro Universitário,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,12,10,2
2023,NUTRIÇÃO,Bacharelado,Centro Universitário,Privada sem fins lucrativos,Educação a Distância,São Paulo,SP,26,25,2
2023,ARQUITETURA E URBANISMO,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,São Paulo,SP,22,18,3
2023,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,São Paulo,SP,57,46,2
2023,NUTRIÇÃO,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,São Paulo,SP,29,24,4
2023,ENGENHARIA ELÉTRICA,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,São Paulo,SP,55,46,2
2023,ENGENHARIA DE PRODUÇÃO,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,São Paulo,SP,41,35,3
2023,ENGENHARIA ELÉTRICA,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,São Paulo,SP,5,4,3
2023,ENGENHARIA DE COMPUTAÇÃO I,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,São Paulo,SP,13,11,2
2023,ENGENHARIA CIVIL,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,São Paulo,SP,53,34,3
